country,indicator,period,value,unit,source,status
DEU,EG.FEC.RNEW.ZS,2000,3.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2001,3.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2002,4.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2003,5.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2004,6.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2005,7.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2006,8.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2007,10.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2008,10.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2009,10.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2010,11.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2011,12.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2012,13.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2013,13.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2014,14,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2015,14.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2016,14.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2017,15.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2018,16,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2019,17.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2020,18.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DEU,EG.FEC.RNEW.ZS,2021,17.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2000,10.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2001,11.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2002,11.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2003,12.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2004,14.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2005,16.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2006,15.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2007,17.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2008,18.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2009,19.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2010,21.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2011,23.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2012,26.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2013,27,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2014,30.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2015,32.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2016,32,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2017,35,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2018,34.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2019,37.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2020,39.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
DNK,EG.FEC.RNEW.ZS,2021,39.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2000,7.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2001,8.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2002,7.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2003,8.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2004,8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2005,7.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2006,8.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2007,9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2008,9.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2009,12.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2010,14.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2011,14.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2012,15.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2013,16.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2014,17.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2015,16.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2016,16.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2017,15.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2018,16.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2019,16.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2020,19.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
ESP,EG.FEC.RNEW.ZS,2021,19,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2000,19.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2001,18.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2002,19.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2003,19.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2004,20,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2005,18.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2006,17.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2007,18.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2008,20.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2009,24.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2010,25.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2011,25.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2012,25,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2013,24.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2014,25.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2015,28.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2016,27.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2017,27.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2018,28.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2019,31.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2020,40.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
EST,EG.FEC.RNEW.ZS,2021,38,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2000,31.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2001,29.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2002,29.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2003,28.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2004,31.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2005,31.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2006,31.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2007,31.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2008,34.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2009,32.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2010,33.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2011,35.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2012,38.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2013,38.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2014,41.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2015,43.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2016,42.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2017,44.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2018,44.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2019,45.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2020,47.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FIN,EG.FEC.RNEW.ZS,2021,50.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2000,9.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2001,9.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2002,8.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2003,8.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2004,8.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2005,8.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2006,8.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2007,9.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2008,10.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2009,11.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2010,11.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2011,10.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2012,12.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2013,13.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2014,13.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2015,13.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2016,14.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2017,14.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2018,15.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2019,15.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2020,16.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
FRA,EG.FEC.RNEW.ZS,2021,16.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2000,1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2001,0.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2002,1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2003,0.9,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2004,1.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2005,1.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2006,1.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2007,1.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2008,2.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2009,3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2010,3.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2011,4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2012,4.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2013,5.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2014,6.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2015,7.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2016,7.7,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2017,8.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2018,10.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2019,11.4,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2020,13.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GBR,EG.FEC.RNEW.ZS,2021,12.2,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2000,7.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2001,7.1,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2002,7.3,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2003,7.6,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2004,7.8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2005,8,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
GRC,EG.FEC.RNEW.ZS,2006,8.5,% of final energy consumption,wdi_EG.FEC.RNEW.ZS,published observation / estimate; see metadata
