id,name,chamber,party,state,electorate,occupation,sector_hint,source
274506,"SHARMA, Devanand (Dave) Noel",Senator,Liberal Party of Australia,NSW,,"Senior Civilian Adviser with the Peace Monitoring Group in Bougainville, PNG, 2000.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/274506
168275,"SHELDON, Anthony (Tony) Vincent",Senator,Australian Labor Party,NSW,,Chair of the Road Transport Section of the International Transport Workers' Federation from 2014 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/168275
168275,"SHELDON, Anthony (Tony) Vincent",Senator,Australian Labor Party,NSW,,National Secretary of the Transport Workers' Union of Australia from 2006 to 2019.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/168275
168275,"SHELDON, Anthony (Tony) Vincent",Senator,Australian Labor Party,NSW,,Secretary of the Transport Workers' Union of Australia (NSW) from 1999 to 2008.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/168275
168275,"SHELDON, Anthony (Tony) Vincent",Senator,Australian Labor Party,NSW,,Vice-President of the Australian Council of Trade Unions.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/168275
169119,"SHOEBRIDGE, David",Senator,Australian Greens,NSW,,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/169119
298121,"SITOU, Sally",Member,Australian Labor Party,NSW,Reid,PhD Candidate from 2021 to 2022.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298121
298121,"SITOU, Sally",Member,Australian Labor Party,NSW,Reid,International media adviser from 2013 to 2021.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298121
298121,"SITOU, Sally",Member,Australian Labor Party,NSW,Reid,Media and communications adviser from 2012 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298121
298121,"SITOU, Sally",Member,Australian Labor Party,NSW,Reid,Media and policy adviser from 2009 to 2012.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298121
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,"Marine Manager at Woodside Energy Limited, 2020.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,Marine Operations Manager at Woodside Energy Limited from 2018 to 2020.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,Marine Operations Superintendent at Woodside Energy Limited from 2017 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,Operations Manager at Farstad Shipping from 2016 to 2017.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,Chief Officer at Farstad Shipping from 2013 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,Second Officer at Farstad Shipping from 2009 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
291406,"SMALL, Benjamin (Ben) John",Member,Liberal Party of Australia,WA,Forrest,Deck Officer Cadet at BP Shipping Limited from 2006 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/291406
276714,"SMITH, David Philip Benedict",Member,Australian Labor Party,ACT,Bean,Director at Professionals Australia (ACT) from 2007 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/276714
276714,"SMITH, David Philip Benedict",Member,Australian Labor Party,ACT,Bean,Manager of Industrial Relations at the Australian Federal Police Association from 2005 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/276714
276714,"SMITH, David Philip Benedict",Member,Australian Labor Party,ACT,Bean,Senior Policy Officer at the Chief Minister's Directorate (ACT) from 2002 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/276714
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,Owner of Smith&Duda Consulting from 2011 to 2012.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,General Manager of Government Affairs at SingTel Optus from 2005 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,Head of Insurance Strategy at IAG from 2004 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,"Special Adviser to the Minister for Justice and Customs, 2002.",Political employment,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,General Manager for Government Relations at IAG from 2002 to 2004.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,Chief of Staff to the Minister for Ageing from 2001 to 2002.,Political employment,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,Senior Adviser to the Prime Minister from September to October 1998.,Political employment,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,Principal Policy Adviser to the Premier (WA) from 1998 to 2001.,Political employment,https://handbook.aph.gov.au/parliamentarians/241710
241710,"SMITH, Dean Anthony",Senator,Liberal Party of Australia,WA,,Manager of Parliamentary and Policy for the Liberal Party Federal Secretariat from 1996 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/241710
281603,"SMITH, Marielle Feuerherdt",Senator,Australian Labor Party,SA,,Senior Policy Adviser from 2013 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281603
281603,"SMITH, Marielle Feuerherdt",Senator,Australian Labor Party,SA,,Board Member from 2013 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281603
281603,"SMITH, Marielle Feuerherdt",Senator,Australian Labor Party,SA,,Business Development and Government Relations Manager from 2012 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281603
281603,"SMITH, Marielle Feuerherdt",Senator,Australian Labor Party,SA,,Ministerial Adviser from 2010 to 2012.,Political employment,https://handbook.aph.gov.au/parliamentarians/281603
281603,"SMITH, Marielle Feuerherdt",Senator,Australian Labor Party,SA,,Adviser in the Department of Prime Minister and Cabinet from 2009 to 2010.,Political employment,https://handbook.aph.gov.au/parliamentarians/281603
281603,"SMITH, Marielle Feuerherdt",Senator,Australian Labor Party,SA,,Researcher from 2005 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281603
312393,"SMITH, Matt",Member,Australian Labor Party,Qld,Leichhardt,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/312393
298618,"SOON, Zhi",Member,Australian Labor Party,NSW,Banks,Senior Executive,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298618
298618,"SOON, Zhi",Member,Australian Labor Party,NSW,Banks,Education Policy Leader,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298618
298618,"SOON, Zhi",Member,Australian Labor Party,NSW,Banks,Public Policy and Behavioural Economics Leader,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298618
298618,"SOON, Zhi",Member,Australian Labor Party,NSW,Banks,Australian Diplomat,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298618
298618,"SOON, Zhi",Member,Australian Labor Party,NSW,Banks,Lawyer,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298618
298618,"SOON, Zhi",Member,Australian Labor Party,NSW,Banks,Management Consultant,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298618
286042,"SPENDER, Allegra",Member,Community Strong Australia,NSW,Wentworth,CEO of the Australian Business and Community Network from 2017 to 2021.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286042
286042,"SPENDER, Allegra",Member,Community Strong Australia,NSW,Wentworth,Chair of the Sydney Renewable Power Company from 2013 to 2020.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286042
286042,"SPENDER, Allegra",Member,Community Strong Australia,NSW,Wentworth,Managing Director of Carla Zampatti Pty. Ltd. from 2008 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286042
286042,"SPENDER, Allegra",Member,Community Strong Australia,NSW,Wentworth,"Change Leader at King's College Hospital, London, from 2005 to 2007.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286042
286042,"SPENDER, Allegra",Member,Community Strong Australia,NSW,Wentworth,"Policy Analyst at the UK Treasury, 2003.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286042
286042,"SPENDER, Allegra",Member,Community Strong Australia,NSW,Wentworth,Business Analyst at McKinsey & Company from 2001 to 2003.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286042
265990,"STANLEY, Anne Maree",Member,Australian Labor Party,NSW,Werriwa,Electorate officer from 2008 to 2016.,Political employment,https://handbook.aph.gov.au/parliamentarians/265990
265990,"STANLEY, Anne Maree",Member,Australian Labor Party,NSW,Werriwa,Bank officer from 1979 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265990
250156,"STEELE-JOHN, Jordon Alexander",Senator,Australian Greens,WA,,Student.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/250156
250156,"STEELE-JOHN, Jordon Alexander",Senator,Australian Greens,WA,,Disability advocate and activist.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/250156
250156,"STEELE-JOHN, Jordon Alexander",Senator,Australian Greens,WA,,Youth advocate and activist.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/250156
175696,"STEGGALL, Zali, OAM",Member,Community Strong Australia,NSW,Warringah,Barrister from 2008 to 2019,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/175696
175696,"STEGGALL, Zali, OAM",Member,Community Strong Australia,NSW,Warringah,Professional Athlete (Alpine Skiing) from 1990 to 2002,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/175696
E68,"STERLE, Glenn",Senator,Australian Labor Party,WA,,Councillor for the Transport Workers' Union from 1998 to 2005.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/E68
E68,"STERLE, Glenn",Senator,Australian Labor Party,WA,,Organiser for the Transport Workers' Union from 1991 to 2005.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/E68
E68,"STERLE, Glenn",Senator,Australian Labor Party,WA,,Member of the Branch Management Committee for the Transport Workers' Union from 1991 to 2005.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/E68
E68,"STERLE, Glenn",Senator,Australian Labor Party,WA,,"Furniture removalist, truck driver and owner-operator from 1977 to 1991.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/E68
299352,"STEWART, Jana Naretha Ann",Senator,Australian Labor Party,Vic,,Public Servant from 2019 to 2021.,Public service / defence (explicit role),https://handbook.aph.gov.au/parliamentarians/299352
299352,"STEWART, Jana Naretha Ann",Senator,Australian Labor Party,Vic,,Senior Adviser from 2018 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/299352
299352,"STEWART, Jana Naretha Ann",Senator,Australian Labor Party,Vic,,Aboriginal Facilitator in the Public Service from 2013 to 2018.,Public service / defence (explicit role),https://handbook.aph.gov.au/parliamentarians/299352
299352,"STEWART, Jana Naretha Ann",Senator,Australian Labor Party,Vic,,"Family Therapist and Trainer at the Bouverie Centre, La Trobe University from 2009 to 2013.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/299352
299352,"STEWART, Jana Naretha Ann",Senator,Australian Labor Party,Vic,,Case Manager and Learning and Development Officer for the Victorian Aboriginal Child Care Agency from 2005 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/299352
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,Radio Broadcaster from 2004 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,Small business owner and cafe operator from 2001 to 2004.,Private enterprise (explicit role),https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,Student and mother from 1998 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,"Executive Director for Hunter Tourism, 1997.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,"Electorate Officer for J Fitzgibbon, MP from 1996 to 1997.",Political employment,https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,Business Manager for the Hunter Region Organisation of Councils from 1993 to 1996.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,"Radio Presenter for 2KO, 1992.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264170
264170,"SWANSON, Meryl Jane",Member,Australian Labor Party,NSW,Paterson,"Researcher,  Producer and Reporter for NBN Television from 1991 to 1993.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264170
231027,"TAYLOR, the Hon. Angus James",Member,Liberal Party of Australia,NSW,Hume,Co-founder and Director of Eastern Australia Irrigation from 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/231027
231027,"TAYLOR, the Hon. Angus James",Member,Liberal Party of Australia,NSW,Hume,Director at Port Jackson Partners from 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/231027
231027,"TAYLOR, the Hon. Angus James",Member,Liberal Party of Australia,NSW,Hume,"Co-founder, shareholder and adviser of Farm Partnerships Australia and Growth Farms Australia from 1998.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/231027
231027,"TAYLOR, the Hon. Angus James",Member,Liberal Party of Australia,NSW,Hume,Programme Director at Rabobank's Farm Leadership Programmes from 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/231027
231027,"TAYLOR, the Hon. Angus James",Member,Liberal Party of Australia,NSW,Hume,Partner at McKinsey and Co. from 1994 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/231027
314526,"TEESDALE, Jess",Member,Australian Labor Party,Tas,Bass,Teacher from 2011 to 2025.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/314526
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Deputy Director of the Liberal Party (Vic.) from 2008 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Director of Trade Policy and International Affairs at the Australian Chamber of Commerce and Industry from 2007 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Chief of Staff to the Minister for Small Business and Tourism from 2006 to 2007.,Political employment,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Senior Adviser to the Deputy Prime Minister from 2005 to 2006.,Political employment,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Trade Adviser to the Minister for Trade from 2002 to 2005.,Political employment,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Diplomat from 1999 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,Officer at the Department of Foreign Affairs and Trade from 1995 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/210911
210911,"TEHAN, the Hon. Daniel (Dan) Thomas",Member,Liberal Party of Australia,Vic,Wannon,"Farm hand, 1986.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/210911
181810,"TEMPLEMAN, Susan Raye",Member,Australian Labor Party,NSW,Macquarie,Media and Communications Trainer from 1991 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/181810
181810,"TEMPLEMAN, Susan Raye",Member,Australian Labor Party,NSW,Macquarie,Media Relations for Telecom from 1990 to 1991.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/181810
181810,"TEMPLEMAN, Susan Raye",Member,Australian Labor Party,NSW,Macquarie,Foreign Correspondent in London for Austereo from 1989 to 1990.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/181810
181810,"TEMPLEMAN, Susan Raye",Member,Australian Labor Party,NSW,Macquarie,News Editor for the London Broadcasting Corporation from 1989 to 1990.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/181810
181810,"TEMPLEMAN, Susan Raye",Member,Australian Labor Party,NSW,Macquarie,Foreign Correspondent in New York for 2UE from 1988 to 1989.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/181810
181810,"TEMPLEMAN, Susan Raye",Member,Australian Labor Party,NSW,Macquarie,Journalist in the Federal Parliament Press Gallery for 2UE from 1985 to 1988.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/181810
182468,"THISTLETHWAITE, the Hon. Matthew (Matt) James",Member,Australian Labor Party,NSW,Kingsford Smith,Solicitor for Mallesons Stephen Jaques from 2010 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/182468
182468,"THISTLETHWAITE, the Hon. Matthew (Matt) James",Member,Australian Labor Party,NSW,Kingsford Smith,Deputy Secretary of Unions NSW from 2004 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/182468
182468,"THISTLETHWAITE, the Hon. Matthew (Matt) James",Member,Australian Labor Party,NSW,Kingsford Smith,Industrial Officer for the Australian Workers' Union from 1995 to 2004.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/182468
281826,"THOMPSON, Phillip Bruce, OAM",Member,Liberal Party of Australia,Qld,Herbert,Director of Swiss 8 from 2018 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281826
281826,"THOMPSON, Phillip Bruce, OAM",Member,Liberal Party of Australia,Qld,Herbert,Director of the Australian Pain Management Association from 2017 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281826
281826,"THOMPSON, Phillip Bruce, OAM",Member,Liberal Party of Australia,Qld,Herbert,Company Secretary of JobTrain from 2017 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281826
281826,"THOMPSON, Phillip Bruce, OAM",Member,Liberal Party of Australia,Qld,Herbert,Special Projects Manager at Selectability from 2017 to 2018.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281826
281826,"THOMPSON, Phillip Bruce, OAM",Member,Liberal Party of Australia,Qld,Herbert,Director of the Royal Australian Regiment Corp from 2016 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281826
281826,"THOMPSON, Phillip Bruce, OAM",Member,Liberal Party of Australia,Qld,Herbert,Infantry Soldier in the Department of Defence from 2006 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281826
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Indigenous Lead for Amnesty International from 2019 to 2020.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Facilitator and Fundraiser for Grandmothers Against Removals from 2018 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Managing Director of the Clan Corporation from 2016 to 2017.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Adviser to the Municipal Association (Vic.) from 2013 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Manager at the East Gippsland Shire Council from 2011 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Managing Director of Victorian Aboriginal Events Management from 2010 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,"Manager of the Lake Tyers Aboriginal Training Centre, 2010.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Chairperson of NAIDOC Victoria.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,First Nations Consultant for the Australian Conservation Foundation.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Chief Treaty Negotiator for the Traditional Owner Land Justice Group (Vic.).,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
280304,"THORPE, Lidia Alma",Senator,Independent,Vic,,Consultant for the Central Highlands Forest Campaign.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/280304
282212,"THWAITES, the Hon. Kate Lynne",Member,Australian Labor Party,Vic,Jagajaga,Public Servant from 2015 to 2019.,Public service / defence (explicit role),https://handbook.aph.gov.au/parliamentarians/282212
282212,"THWAITES, the Hon. Kate Lynne",Member,Australian Labor Party,Vic,Jagajaga,"Adviser to J Macklin, MP from 2010 to 2013.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/282212
282212,"THWAITES, the Hon. Kate Lynne",Member,Australian Labor Party,Vic,Jagajaga,Media Adviser for Oxfam Australia from 2008 to 2010. ,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/282212
282212,"THWAITES, the Hon. Kate Lynne",Member,Australian Labor Party,Vic,Jagajaga,Journalist for ABC News from 2002 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/282212
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Employment Advisor from 2018 to 2020.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300639
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Electorate Officer from 2014 to 2022.,Political employment,https://handbook.aph.gov.au/parliamentarians/300639
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Customer Service Representative from 2013 to 2014.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300639
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Employment Training Advisor from 2006 to 2012.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300639
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Corporate Services and Community Development Assistant from 2005 to 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300639
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Farm and General Labourer from 1998 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300639
300639,"TYRRELL, Tammy Marie",Senator,Australian Labor Party,Tas,,Administrative Assistant from 1995 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300639
231199,"URQUHART, Anne Elizabeth",Member,Australian Labor Party,Tas,Braddon,Secretary of the Australian Manufacturing Workers' Union (Tas.) from 2004 to 2010.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/231199
231199,"URQUHART, Anne Elizabeth",Member,Australian Labor Party,Tas,Braddon,President of the Australian Manufacturing Workers' Union (Tas.) from 1998 to 2004.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/231199
231199,"URQUHART, Anne Elizabeth",Member,Australian Labor Party,Tas,Braddon,Organiser for the Food Preservers' Union from 1990 to 1998.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/231199
231199,"URQUHART, Anne Elizabeth",Member,Australian Labor Party,Tas,Braddon,Process worker from 1979 to 1990.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/231199
315434,"VENNING, Tom",Member,Liberal Party of Australia,SA,Grey,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/315434
300147,"VIOLI, Aaron",Member,Liberal Party of Australia,Vic,Casey,Head of Partnerships,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300147
300147,"VIOLI, Aaron",Member,Liberal Party of Australia,Vic,Casey,Senior Manager,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300147
300147,"VIOLI, Aaron",Member,Liberal Party of Australia,Vic,Casey,Regional Partnerships Manager,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300147
300147,"VIOLI, Aaron",Member,Liberal Party of Australia,Vic,Casey,Field Sales Head,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300147
300147,"VIOLI, Aaron",Member,Liberal Party of Australia,Vic,Casey,Field Sales Manager,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300147
300147,"VIOLI, Aaron",Member,Liberal Party of Australia,Vic,Casey,National Sales Manager,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300147
316818,"WALKER, Charlotte Grace",Senator,Australian Labor Party,SA,,Union Official from 2024 to 2025.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/316818
316818,"WALKER, Charlotte Grace",Senator,Australian Labor Party,SA,,Electorate Officer from 2022 to 2023.,Political employment,https://handbook.aph.gov.au/parliamentarians/316818
265967,"WALLACE, Andrew Bruce",Member,Liberal Party of Australia,Qld,Fisher,Barrister from 2000 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265967
265967,"WALLACE, Andrew Bruce",Member,Liberal Party of Australia,Qld,Fisher,Carpenter and joiner/builder from 1987 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265967
252157,"WALSH, the Hon. Dr Jess Cecille",Senator,Australian Labor Party,Vic,,Secretary of United Voice (Vic.) from 2007 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/252157
252157,"WALSH, the Hon. Dr Jess Cecille",Senator,Australian Labor Party,Vic,,Assistant Secretary of United Voice (Vic.) from 2006 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/252157
252157,"WALSH, the Hon. Dr Jess Cecille",Senator,Australian Labor Party,Vic,,Researcher and Organiser for United Voice (Vic.) from 2002 to 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/252157
252157,"WALSH, the Hon. Dr Jess Cecille",Senator,Australian Labor Party,Vic,,"Research Fellow at the Economic Policy Institute, Washington DC (USA) from 1999 to 2000.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/252157
252157,"WALSH, the Hon. Dr Jess Cecille",Senator,Australian Labor Party,Vic,,"Research Fellow at the Institute for Policy Studies, John Hopkins University (USA) from 1998 to 1999.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/252157
192970,"WATERS, Larissa Joy",Senator,Australian Greens,Qld,,Community environmental lawyer at the Environmental Defender's Office (Qld) from 2002 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/192970
192970,"WATERS, Larissa Joy",Senator,Australian Greens,Qld,,Graduate lawyer at Freehills from 2001 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/192970
